@relation sea.data-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute atr1 numeric
@attribute atr2 numeric
@attribute atr3 numeric
@attribute class {0,1}

@data
0.880068,0.146728,0.767878,1
0.205939,0.244886,0.102243,0
0.598623,0.405248,0.184786,1
0.705568,0.671687,0.013773,0
0.136051,0.877515,0.97194,1
0.494204,0.682306,0.13821,0
0.340841,0.108732,0.678824,0
0.091191,0.788663,0.34975,1
0.935392,0.117621,0.700678,0
0.362528,0.802951,0.028582,0
0.208186,0.213393,0.009981,0
0.885083,0.023777,0.323222,1
0.901294,0.295155,0.962526,1
0.977461,0.100727,0.904372,1
0.209486,0.583192,0.479361,1
0.371837,0.829141,0.27193,1
0.946762,0.97264,0.448556,1
0.775557,0.477165,0.270433,0
0.690568,0.280439,0.897508,1
0.304239,0.220723,0.596784,0
0.515894,0.559306,0.601031,1
0.660044,0.505398,0.811661,1
0.088582,0.291016,0.170199,0
0.120147,0.442156,0.767657,0
0.414776,0.216206,0.376192,0
0.693381,0.646653,0.174063,0
0.927093,0.071563,0.959608,1
0.292309,0.556388,0.436861,1
0.115684,0.037883,0.301549,0
0.543297,0.113202,0.645262,0
0.404238,0.815491,0.092288,1
0.257633,0.859975,0.591296,1
0.076172,0.967519,0.862751,1
0.614145,0.036806,0.153488,0
0.1084,0.113088,0.772575,0
0.669487,0.209429,0.208905,0
0.247338,0.510482,0.5609,1
0.623696,0.206155,0.422512,1
0.02164,0.514826,0.55232,1
0.374782,0.143609,0.951697,1
0.111119,0.814447,0.2205,1
0.851257,0.374014,0.266492,0
0.48712,0.039059,0.360363,0
0.248513,0.569297,0.941789,1
0.07977,0.502685,0.28648,0
0.708849,0.70902,0.731407,1
0.223833,0.283721,0.009748,0
0.42735,0.961476,0.049558,1
0.775889,0.270083,0.263726,0
0.644109,0.530246,0.586803,1
0.569319,0.947197,0.287826,1
0.51647,0.229608,0.313678,0
0.732301,0.600186,0.299701,0
0.309189,0.031099,0.171626,0
0.314844,0.181398,0.131628,0
0.142863,0.181211,0.280656,0
0.451312,0.54441,0.545897,0
0.074648,0.132692,0.226639,0
0.079881,0.514492,0.461798,1
0.744109,0.775506,0.192583,1
0.375673,0.492311,0.917568,1
0.523426,0.089186,0.217877,0
0.270608,0.349532,0.580466,1
0.530758,0.861152,0.33222,1
0.405542,0.878147,0.077477,1
0.010833,0.304141,0.124147,1
0.818639,0.585973,0.687076,1
0.361461,0.879689,0.039137,1
0.371981,0.956736,0.421994,1
0.045915,0.639899,0.733684,1
0.98943,0.314144,0.730005,1
0.175285,0.062217,0.502255,0
0.940364,0.579759,0.061006,0
0.883903,0.185177,0.041901,0
0.771158,0.729005,0.265275,1
0.608667,0.304438,0.869762,1
0.261159,0.29175,0.876067,1
0.931651,0.609748,0.623604,1
0.923894,0.353604,0.441259,1
0.41584,0.943545,0.680011,1
0.523279,0.741045,0.307394,1
0.926224,0.34932,0.109705,0
0.078317,0.375007,0.830005,1
0.679454,0.699765,0.667639,1
0.991514,0.543702,0.24768,0
0.153439,0.871315,0.844247,0
0.224905,0.2855,0.176499,0
0.229031,0.85654,0.996965,1
0.597558,0.304352,0.15948,0
0.653684,0.26921,0.221148,0
0.644228,0.051146,0.418984,0
0.750918,0.086615,0.264286,0
0.630329,0.511993,0.665594,1
0.383289,0.509837,0.861112,1
0.795343,0.037603,0.248934,1
0.894144,0.245892,0.776692,1
0.550259,0.936202,0.015464,1
0.2054,0.236637,0.935956,1
0.287807,0.354935,0.173298,1
0.441569,0.43761,0.781162,0
0.949604,0.446751,0.855676,1
0.956587,0.716786,0.9411,1
0.754396,0.190026,0.776308,1
0.435937,0.552996,0.140225,0
0.489175,0.155713,0.190127,0
0.392371,0.126076,0.544205,0
0.481028,0.717532,0.718909,1
0.155131,0.500066,0.994509,1
0.946817,0.850184,0.437622,1
0.566944,0.378716,0.655331,1
0.568756,0.431633,0.969889,0
0.984628,0.110107,0.990904,1
0.265845,0.181024,0.168365,0
0.307124,0.712599,0.338389,1
0.43011,0.05729,0.710756,0
0.55737,0.705262,0.689981,1
0.555421,0.127595,0.407581,0
0.506327,0.062904,0.443699,1
0.494554,0.413583,0.079762,0
0.523706,0.070659,0.952994,1
0.251708,0.121352,0.447766,0
0.833955,0.786185,0.346982,1
0.843479,0.05773,0.849315,1
0.762999,0.539292,0.905044,1
0.666898,0.312619,0.440779,0
0.375544,0.884508,0.248299,1
0.298076,0.328087,0.349272,0
0.398766,0.30226,0.611337,1
0.423631,0.059095,0.209299,0
0.845283,0.556308,0.521648,1
0.614051,0.370958,0.089592,0
0.910252,0.994667,0.695471,1
0.30727,0.136243,0.750379,0
0.020745,0.998709,0.552915,1
0.326779,0.902217,0.140593,1
0.204464,0.751959,0.376016,1
0.811059,0.585343,0.885692,1
0.141641,0.407335,0.345093,0
0.778299,0.434712,0.132728,0
0.429358,0.828229,0.265687,1
0.964471,0.016058,0.419442,0
0.014761,0.972387,0.304033,1
0.874567,0.444653,0.067073,1
0.196599,0.443116,0.707132,0
0.028453,0.592821,0.664002,1
0.00015,0.009086,0.925802,1
0.443816,0.058521,0.466995,0
0.886753,0.732712,0.609807,1
0.748777,0.02924,0.836447,0
0.001621,0.140472,0.105067,0
0.585138,0.172164,0.955233,1
0.615293,0.662363,0.789404,1
0.255169,0.453401,0.813852,1
0.462505,0.739651,0.033755,0
0.798178,0.500777,0.779504,1
0.233475,0.389305,0.536149,1
0.418564,0.37259,0.745797,1
0.513078,0.850894,0.29637,0
0.023052,0.251596,0.879965,1
0.913961,0.669366,0.282085,1
0.122758,0.095929,0.424446,0
0.835585,0.458228,0.491585,1
0.959006,0.271082,0.318682,0
0.660398,0.854861,0.174721,0
0.227438,0.920548,0.499149,1
0.771408,0.795548,0.838742,1
0.047137,0.718704,0.432804,1
0.388051,0.714917,0.130214,0
0.810852,0.554688,0.096061,0
0.01291,0.587674,0.280186,0
0.85876,0.598896,0.164384,0
0.453735,0.33913,0.598121,1
0.259663,0.097262,0.421688,1
0.892813,0.260423,0.825541,1
0.979127,0.258339,0.90106,1
0.973255,0.031265,0.877998,1
0.585966,0.974091,0.430534,1
0.561739,0.710748,0.570793,1
0.309628,0.735206,0.939666,1
0.074328,0.537782,0.444536,1
0.635056,0.866253,0.365059,1
0.126667,0.190593,0.467815,0
0.44895,0.368869,0.472968,0
0.400154,0.350961,0.206296,0
0.325034,0.636858,0.584998,1
0.347589,0.155784,0.307263,0
0.890993,0.246923,0.420579,0
0.784711,0.865145,0.299307,1
0.731366,0.664394,0.947645,1
0.854991,0.415455,0.963841,1
0.78433,0.436804,0.726149,1
0.787771,0.932476,0.170591,1
0.569309,0.755618,0.999592,1
0.911404,0.30685,0.574117,0
0.553787,0.994727,0.767722,1
0.859835,0.067021,0.75827,0
0.731424,0.705912,0.44923,1
0.121357,0.413066,0.890363,1
0.849874,0.616508,0.090156,0
0.548959,0.260771,0.750454,1
0.016384,0.750044,0.035149,0
0.056886,0.609294,0.730188,1
0.603994,0.497906,0.949185,1
0.564942,0.707452,0.055012,0
0.413343,0.504269,0.882787,1
0.917337,0.773148,0.440386,1
0.389637,0.530569,0.404847,1
0.791346,0.155293,0.056848,0
0.90534,0.092021,0.735525,0
0.701324,0.465709,0.572902,1
0.963615,0.522082,0.769152,1
0.22952,0.824193,0.824927,1
0.328446,0.707712,0.177556,0
0.480837,0.61797,0.012973,0
0.148528,0.417846,0.809079,1
0.573153,0.865957,0.747611,1
0.957978,0.483132,0.440713,1
0.948841,0.013607,0.96463,1
0.535704,0.73378,0.441003,1
0.557948,0.265924,0.408086,0
0.973636,0.585669,0.132162,0
0.203627,0.145159,0.324939,0
0.563019,0.13401,0.292023,0
0.999966,0.039627,0.614664,0
0.522774,0.055369,0.617242,0
0.069008,0.581868,0.38406,1
0.315631,0.825093,0.369934,1
0.091009,0.778049,0.75998,0
0.3637,0.892172,0.519115,1
0.037325,0.844083,0.919497,1
0.978093,0.211514,0.736523,1
0.251166,0.351181,0.936007,1
0.40657,0.553244,0.245545,0
0.135102,0.629633,0.08028,0
0.454705,0.45024,0.324308,0
0.228275,0.08428,0.610362,0
0.976452,0.129469,0.159293,1
0.973552,0.078782,0.614123,0
0.29032,0.35064,0.929707,1
0.701831,0.865713,0.315421,1
0.418937,0.560993,0.583982,1
0.190614,0.66429,0.004759,0
0.11452,0.329093,0.191024,0
0.413392,0.801416,0.934787,1
0.930886,0.094072,0.403614,0
0.172883,0.017729,0.856086,0
0.368391,0.785791,0.004675,1
0.651475,0.320121,0.17861,1
0.881117,0.762621,0.624454,0
0.42689,0.629241,0.717057,1
0.958334,0.908112,0.884221,1
0.709497,0.819006,0.761574,1
0.913081,0.165181,0.544815,1
0.182938,0.400896,0.549167,1
0.186675,0.553869,0.621555,1
0.873994,0.800194,0.908573,1
0.56279,0.533023,0.826848,1
0.162253,0.543901,0.531092,1
0.451991,0.415308,0.49231,1
0.2343,0.253878,0.801875,1
0.419079,0.346685,0.233333,0
0.747588,0.78253,0.153337,1
0.336382,0.774921,0.772421,1
0.57509,0.68099,0.965496,1
0.214,0.792342,0.127545,1
0.336225,0.658666,0.496841,1
0.073965,0.989183,0.949716,1
0.243046,0.751589,0.455646,1
0.098266,0.689008,0.264136,1
0.471516,0.4175,0.780125,1
0.192409,0.552542,0.018257,0
0.233519,0.983785,0.90539,1
0.776094,0.032927,0.823786,0
0.691602,0.320621,0.900546,1
0.309788,0.850261,0.073822,1
0.601824,0.529496,0.214952,0
0.218491,0.479115,0.545945,1
0.896618,0.326065,0.497905,1
0.87861,0.51619,0.856536,1
0.499951,0.761924,0.55965,1
0.794856,0.383431,0.388357,0
0.704061,0.288898,0.252016,1
0.139149,0.325864,0.566685,0
0.855363,0.781667,0.441061,0
0.260767,0.987038,0.763868,1
0.313086,0.261767,0.246401,0
0.777963,0.10293,0.303816,0
0.864857,0.863497,0.553957,1
0.246913,0.942345,0.146154,1
0.23123,0.398196,0.964837,1
0.724069,0.531518,0.111341,0
0.313168,0.552429,0.653286,1
0.539442,0.417149,0.731327,1
0.678926,0.977759,0.044209,1
0.080681,0.348051,0.734807,1
0.211535,0.288758,0.60525,0
0.23109,0.751433,0.40942,1
0.149619,0.374251,0.832711,1
0.905771,0.944083,0.453115,1
0.496489,0.106393,0.792883,1
0.523558,0.524205,0.888471,1
0.501941,0.932711,0.659374,1
0.280746,0.394176,0.52816,1
0.682944,0.133402,0.950745,1
0.884838,0.36016,0.37635,1
0.734419,0.209054,0.908157,1
0.153126,0.361266,0.859135,1
0.467677,0.652015,0.685551,1
0.176208,0.574018,0.193707,0
0.506705,0.853112,0.260765,1
0.247273,0.788954,0.279727,1
0.922358,0.230465,0.84426,1
0.590638,0.220603,0.84166,1
0.429676,0.749814,0.965256,1
0.111071,0.82439,0.23241,1
0.476382,0.917992,0.569985,1
0.491987,0.763721,0.330735,1
0.616805,0.591528,0.786153,1
0.380463,0.065871,0.794304,0
0.29636,0.638561,0.11,0
0.859168,0.951691,0.212044,1
0.701475,0.177293,0.871657,1
0.001677,0.104059,0.39129,0
0.022045,0.961306,0.13064,1
0.724996,0.461402,0.512726,1
0.052923,0.298872,0.205868,0
0.364765,0.000163,0.736214,0
0.638736,0.846245,0.548125,1
0.797901,0.760198,0.786752,1
0.937492,0.658406,0.311913,1
0.762472,0.703232,0.417227,1
0.664509,0.547895,0.298544,0
0.009291,0.8113,0.731308,0
0.110163,0.937206,0.495604,1
0.93737,0.231811,0.136044,0
0.078048,0.684197,0.07399,0
0.444374,0.860772,0.375318,1
0.519154,0.68726,0.321027,1
0.390472,0.738284,0.066127,1
0.286162,0.364697,0.44448,0
0.175986,0.175781,0.357667,0
0.112978,0.853301,0.761088,0
0.085104,0.897162,0.626454,1
0.581333,0.700473,0.039088,1
0.56122,0.414433,0.407568,1
0.101684,0.728624,0.361992,1
0.466885,0.428145,0.547138,1
0.792849,0.99165,0.048489,1
0.167419,0.406182,0.254977,0
0.259468,0.016057,0.330741,0
0.913221,0.957226,0.507728,1
0.65767,0.546844,0.520259,1
0.961277,0.927857,0.299254,0
0.656452,0.661274,0.555119,1
0.089411,0.102249,0.876396,1
0.09389,0.924916,0.851105,1
0.331081,0.106074,0.541712,0
0.122161,0.872483,0.935138,0
0.829673,0.442861,0.529934,1
0.989704,0.050184,0.706235,0
0.978041,0.00548,0.013921,0
0.666765,0.569067,0.757835,1
0.671327,0.634228,0.638441,1
0.559118,0.489541,0.026514,0
0.595628,0.568253,0.480749,1
0.440714,0.415882,0.753179,1
0.858747,0.283106,0.757734,1
0.333313,0.463964,0.799433,1
0.469462,0.813383,0.945857,1
0.382431,0.703689,0.892415,0
0.337899,0.530851,0.818985,1
0.020386,0.845529,0.787225,1
0.413762,0.267968,0.3338,0
0.68386,0.086971,0.12485,0
0.370098,0.882615,0.391048,1
0.346561,0.190473,0.01475,0
0.003851,0.960637,0.952263,1
0.664297,0.844677,0.44004,0
0.375509,0.259019,0.899225,1
0.104538,0.686448,0.011897,0
0.954416,0.345722,0.372774,0
0.432712,0.497651,0.180867,0
0.380247,0.571943,0.506223,1
0.762423,0.521,0.542833,1
0.481615,0.495092,0.152548,0
0.339751,0.592615,0.148095,0
0.851638,0.047312,0.111146,0
0.733768,0.123066,0.474476,0
0.468806,0.84728,0.326449,1
0.344914,0.507343,0.704334,1
0.079278,0.210551,0.451968,0
0.731559,0.994833,0.607978,1
0.489902,0.760555,0.359078,1
0.353152,0.507201,0.544916,1
0.554527,0.65609,0.160954,0
0.779162,0.635458,0.976489,1
0.482716,0.302932,0.149473,0
0.810281,0.853838,0.552792,1
0.064381,0.004752,0.731266,0
0.999583,0.339238,0.009096,0
0.099783,0.368201,0.31913,0
0.875404,0.864076,0.657731,1
0.520142,0.818714,0.718229,1
0.454151,0.694716,0.547271,1
0.997647,0.696772,0.764505,1
0.550585,0.317291,0.697488,1
0.322066,0.428748,0.410903,0
0.767993,0.420026,0.81114,1
0.788232,0.130262,0.320708,0
0.994337,0.97847,0.093549,1
0.79715,0.811808,0.813789,1
0.5065,0.361054,0.188157,0
0.057819,0.952692,0.312062,1
0.269969,0.009541,0.223362,0
0.438308,0.634293,0.913696,1
0.054311,0.724834,0.074061,0
0.8551,0.394795,0.506177,1
0.373246,0.599755,0.363906,1
0.411543,0.177687,0.421691,0
0.538756,0.609876,0.422184,1
0.562543,0.734275,0.204971,1
0.743824,0.428359,0.424545,0
0.062645,0.338235,0.388425,0
0.063062,0.462513,0.959517,1
0.857312,0.46569,0.767603,1
0.065437,0.131501,0.400947,0
0.309212,0.822668,0.39502,1
0.432523,0.817234,0.444542,1
0.551484,0.649542,0.827586,1
0.077893,0.252125,0.477436,0
0.590373,0.865891,0.257492,1
0.328387,0.217003,0.571599,0
0.682702,0.339196,0.416251,0
0.470714,0.817228,0.225111,1
0.639868,0.620159,0.627898,0
0.437372,0.072432,0.067441,0
0.721982,0.895057,0.284156,1
0.147171,0.761621,0.940429,1
0.627484,0.197914,0.390977,0
0.414936,0.962607,0.141558,0
0.301786,0.557837,0.845788,1
0.375046,0.070891,0.552428,1
0.69106,0.180319,0.087289,0
0.252776,0.154754,0.117275,0
0.049804,0.401458,0.774641,1
0.163067,0.715068,0.934537,1
0.912983,0.325507,0.746431,1
0.288098,0.888019,0.425553,1
0.445835,0.271335,0.362382,0
0.342248,0.914841,0.835804,0
0.095151,0.923124,0.161728,1
0.07787,0.279029,0.322681,0
0.680496,0.097315,0.32465,0
0.812387,0.25918,0.634119,0
0.584701,0.380545,0.053271,0
0.268549,0.478851,0.462684,1
0.750193,0.825096,0.535266,0
0.739905,0.371064,0.125736,0
0.294173,0.287489,0.182975,0
0.566532,0.505684,0.499722,1
0.603011,0.824402,0.090577,1
0.083574,0.724725,0.140752,0
0.105261,0.194048,0.541076,0
0.672909,0.003752,0.088183,0
0.828852,0.623477,0.515541,1
0.99454,0.641305,0.403807,1
0.928795,0.58681,0.66076,1
0.092485,0.160476,0.742358,1
0.984877,0.832965,0.110881,0
0.557665,0.251659,0.736733,1
0.445725,0.277803,0.036724,0
0.28158,0.12493,0.541735,0
0.748414,0.057267,0.679191,0
0.698582,0.08299,0.031646,0
0.669811,0.692435,0.122686,0
0.852915,0.865075,0.457792,1
0.698009,0.568701,0.90625,1
0.820365,0.64298,0.918613,1
0.920785,0.955367,0.384717,1
0.080289,0.926482,0.312788,1
0.983749,0.99201,0.571656,1
0.074992,0.60333,0.309694,1
0.295749,0.432407,0.5071,1
0.297466,0.964923,0.986465,1
0.533599,0.892715,0.251139,1
0.53567,0.169744,0.620054,0
0.125102,0.004762,0.658821,0
0.931246,0.97164,0.034081,1
0.96361,0.605765,0.59732,0
0.209082,0.907045,0.783412,1
0.339435,0.290506,0.653499,1
0.255414,0.639961,0.632379,1
0.532651,0.883549,0.142965,0
0.053286,0.763047,0.524774,1
0.767817,0.183587,0.383779,0
0.155216,0.417887,0.614052,1
0.023645,0.211366,0.157414,0
0.118401,0.940857,0.737569,1
0.231349,0.391063,0.094725,0
0.031018,0.727133,0.275772,1
0.610655,0.418763,0.631995,1
0.181798,0.156762,0.842342,1
0.340371,0.226115,0.648677,0
0.644013,0.262723,0.614417,0
0.474106,0.77186,0.900401,1
0.712686,0.637967,0.050331,0
0.029023,0.14508,0.430798,1
0.872217,0.706598,0.623718,1
0.125351,0.255707,0.146799,0
0.412488,0.989173,0.256757,1
0.215274,0.905465,0.24844,1
0.168177,0.862887,0.526947,1
0.634719,0.427343,0.234784,0
0.065302,0.28514,0.291432,1
0.430239,0.722259,0.154361,0
0.428837,0.778109,0.785332,1
0.033809,0.932162,0.861351,1
0.921296,0.118101,0.199149,0
0.02356,0.447616,0.995872,1
0.310487,0.522814,0.834033,1
0.950157,0.068809,0.292602,1
0.353971,0.584062,0.109774,0
0.306305,0.26416,0.086651,0
0.042262,0.872013,0.289324,0
0.804141,0.150668,0.522373,0
0.268793,0.72155,0.862014,1
0.169155,0.857884,0.484093,1
0.380679,0.318121,0.424846,0
0.38695,0.717477,0.346288,1
0.301523,0.456088,0.525132,1
0.720257,0.611811,0.342966,1
0.483801,0.632319,0.838603,1
0.782993,0.36097,0.013358,1
0.082512,0.875402,0.344135,1
0.733254,0.828258,0.731319,1
0.146368,0.156158,0.444764,0
0.873638,0.791082,0.274233,1
0.247156,0.799394,0.782998,1
0.411185,0.125957,0.729938,0
0.758283,0.568537,0.182915,0
0.929508,0.196297,0.59306,1
0.071691,0.937226,0.263681,1
0.765451,0.995032,0.91889,1
0.151179,0.363649,0.445137,1
0.15472,0.719399,0.199966,1
0.518769,0.982995,0.369285,1
0.108943,0.099215,0.824949,1
0.667762,0.007855,0.408495,0
0.20418,0.001546,0.60929,0
0.938773,0.873002,0.080805,1
0.867997,0.999727,0.616044,0
0.363357,0.061173,0.043977,0
0.780578,0.243968,0.919968,1
0.22695,0.289247,0.22929,0
0.388482,0.05423,0.203111,1
0.062118,0.611634,0.653515,1
0.613192,0.262799,0.542175,0
0.13579,0.623009,0.256176,1
0.622707,0.872251,0.022947,0
0.933424,0.066947,0.504142,0
0.310939,0.424105,0.013328,0
0.713361,0.242643,0.873796,1
0.296897,0.076899,0.158075,0
0.688542,0.81162,0.625322,1
0.074411,0.16749,0.853707,1
0.790505,0.109876,0.213981,0
0.982125,0.236953,0.399271,0
0.303924,0.903443,0.629548,1
0.327531,0.642905,0.152742,1
0.885551,0.02653,0.142722,0
0.10346,0.300822,0.541466,0
0.112432,0.166781,0.093723,0
0.334293,0.947461,0.397046,1
0.057329,0.611055,0.538008,0
0.848013,0.937309,0.955013,1
0.840716,0.584558,0.766807,1
0.227449,0.919579,0.209128,1
0.94611,0.351875,0.295439,1
0.652708,0.836935,0.841582,1
0.00371,0.935336,0.952,1
0.882759,0.34904,0.4628,0
0.960095,0.0008,0.979556,1
0.93811,0.934568,0.960053,1
0.519101,0.726858,0.947082,1
0.646408,0.156203,0.859561,1
0.508094,0.154992,0.642089,0
0.991926,0.483667,0.925954,1
0.418982,0.877953,0.333635,1
0.226979,0.796465,0.241819,1
0.797271,0.221368,0.995192,1
0.155925,0.955245,0.514199,1
0.682073,0.461277,0.421575,0
0.617492,0.281129,0.921008,1
0.43614,0.563093,0.286378,0
0.046753,0.212326,0.423697,0
0.09027,0.757361,0.767484,1
0.553801,0.009294,0.504324,0
0.230688,0.499512,0.086433,0
0.454735,0.600661,0.061627,0
0.06193,0.483228,0.465285,1
0.764364,0.386288,0.805016,1
0.949382,0.091386,0.628571,0
0.303736,0.052259,0.461869,0
0.809626,0.229346,0.711265,1
0.238666,0.215582,0.714501,1
0.715102,0.800964,0.855981,1
0.401605,0.917638,0.306637,1
0.400846,0.771952,0.142947,1
0.158229,0.947994,0.365708,1
0.039373,0.99431,0.103731,1
0.046563,0.565628,0.737125,1
0.79498,0.448385,0.219605,1
0.663977,0.934137,0.503001,1
0.73507,0.358976,0.548915,1
0.276599,0.855582,0.600213,1
0.627506,0.743189,0.842666,1
0.691152,0.208367,0.893358,1
0.202665,0.99712,0.073623,1
0.562722,0.810778,0.105406,1
0.259148,0.325036,0.391342,0
0.259159,0.894374,0.302196,1
0.253335,0.851142,0.130889,1
0.706693,0.731131,0.207371,1
0.474297,0.050029,0.119921,0
0.258421,0.01327,0.895985,1
0.010384,0.969639,0.710323,1
0.780383,0.815759,0.930821,0
0.140785,0.322157,0.96267,1
0.216518,0.26486,0.394169,0
0.115992,0.525086,0.999806,1
0.256202,0.20717,0.156872,0
0.257224,0.276818,0.895959,1
0.290112,0.791942,0.976749,1
0.761549,0.68707,0.873618,1
0.502805,0.804437,0.581462,1
0.126585,0.544128,0.043522,0
0.808994,0.437717,0.812969,1
0.962803,0.812773,0.747678,1
0.019937,0.904581,0.949517,1
0.181387,0.845474,0.79282,1
0.637388,0.769567,0.772008,1
0.456614,0.645623,0.940878,1
0.450039,0.522336,0.603013,1
0.066457,0.646563,0.919742,1
0.084272,0.732709,0.800445,0
0.545457,0.54812,0.26607,0
0.452679,0.21558,0.84257,1
0.061047,0.635386,0.105554,0
0.404933,0.877593,0.097358,1
0.523191,0.038227,0.820976,0
0.560578,0.423985,0.549855,1
0.07054,0.469592,0.502485,1
0.202289,0.302924,0.20188,0
0.851048,0.467978,0.313136,0
0.683568,0.155699,0.937805,1
0.791091,0.043351,0.443049,0
0.920944,0.540434,0.057556,0
0.578675,0.878563,0.417359,1
0.302531,0.967245,0.766295,1
0.436816,0.268774,0.527889,0
0.571712,0.729799,0.386849,1
0.197764,0.700014,0.726489,1
0.855716,0.664291,0.625951,1
0.707651,0.068991,0.842838,1
0.609438,0.900425,0.072712,1
0.778954,0.490098,0.327358,1
0.457321,0.093646,0.454556,0
0.362441,0.982476,0.533244,1
0.712244,0.920124,0.356906,1
0.62011,0.083387,0.791348,0
0.747686,0.417293,0.122616,0
0.486302,0.965485,0.083913,0
0.865873,0.156649,0.283844,0
0.646758,0.61123,0.726315,1
0.704885,0.180863,0.99823,0
0.163328,0.53147,0.001462,0
0.451572,0.358394,0.785588,0
0.4418,0.576932,0.547505,1
0.994224,0.67015,0.644823,1
0.635607,0.728764,0.576264,1
0.885416,0.860138,0.146289,1
0.471347,0.872634,0.636252,1
0.05349,0.634479,0.243547,0
0.165938,0.245034,0.092379,0
0.603441,0.877997,0.689198,0
0.454908,0.236696,0.234715,0
0.906848,0.879568,0.929665,1
0.608305,0.505925,0.043914,0
0.366045,0.190228,0.025874,0
0.062854,0.662155,0.013606,0
0.296618,0.257179,0.333162,0
0.50223,0.425568,0.080056,0
0.303549,0.769283,0.150898,1
0.005973,0.38564,0.207576,0
0.265193,0.137234,0.455272,0
0.643171,0.499213,0.367212,1
0.68945,0.393112,0.846617,1
0.055259,0.860254,0.868663,1
0.117423,0.201818,0.814447,1
0.627397,0.894533,0.72533,1
0.663787,0.876259,0.689408,1
0.261884,0.897015,0.582584,1
0.034242,0.037848,0.400573,0
0.537076,0.767814,0.686634,1
0.160915,0.533247,0.978844,1
0.393482,0.847506,0.568058,1
0.049316,0.3825,0.130548,0
0.277018,0.855909,0.607663,1
0.732136,0.297064,0.610569,1
0.194067,0.193146,0.521097,0
0.23102,0.9217,0.905738,1
0.689484,0.592368,0.994636,1
0.125606,0.97348,0.066562,1
0.820951,0.634649,0.02998,0
0.017143,0.160553,0.546982,0
0.016455,0.154638,0.23496,0
0.45172,0.845558,0.742617,1
0.038698,0.263708,0.874111,1
0.185396,0.779846,0.037802,0
0.372196,0.03243,0.725287,0
0.005905,0.791878,0.016876,0
0.426507,0.046879,0.697129,0
0.207459,0.244104,0.737823,1
0.398762,0.972814,0.972523,1
0.818337,0.715138,0.49627,1
0.978845,0.370375,0.126743,0
0.150211,0.164569,0.039106,0
0.197026,0.764421,0.020195,0
0.556274,0.037094,0.029774,0
0.084005,0.726931,0.42643,1
0.971035,0.164246,0.515383,0
0.137049,0.487902,0.220268,0
0.203026,0.716567,0.812431,1
0.086934,0.939204,0.346105,1
0.103764,0.385236,0.759562,1
0.149647,0.779786,0.503725,1
0.816885,0.533526,0.688708,1
0.260443,0.11513,0.192347,0
0.279401,0.707759,0.601274,1
0.195648,0.821572,0.371833,1
0.538115,0.184257,0.580549,0
0.123451,0.926684,0.862207,1
0.311904,0.621766,0.528011,1
0.401532,0.031728,0.167463,0
0.565268,0.856202,0.119294,1
0.971332,0.311666,0.057173,0
0.019419,0.658476,0.667187,1
0.480026,0.039012,0.613749,1
0.223296,0.194291,0.643193,0
0.120965,0.505396,0.573969,1
0.127152,0.101973,0.894435,1
0.13373,0.06189,0.74711,0
